Review Id,User ID,Display Name,User Name,User Profile,User Avatar,User Location,User Is Verified,Rating,Additional Ratings,Review Title,Review Text,Helpful Votes,Photos,Stay Date,Created Date,Published Date,Language,Location,Location Id,URL
685545016,39DFD6A9614F89789953C884080BF5C2,Les T,les_tate4664,https://www.tripadvisor.co.uk/Profile/les_tate4664,,,No,5,,Fascinating history,"Recommended for people interested in a bit of lesser known London history, away from the crazy crowds of the big sites.  This mill (and two others next door) played a major part in London's baking and gin history in the late 1700s.   Now run by lovely volunteers, the place is all-original, with the huge water wheels still intact.  We got a great 50 minute tour for £4!  Lots of insights into the unusual physical structure of the building, the milling process, and the insane working conditions back then.  Thanks Robert!  Good coffee and generous  sandwiches in the simple cafe at non-tourist prices. Great views of Bow River too.  Easy access from Bromley-by-Bow underground, or a nice walk from Stratford.",1,https://media-cdn.tripadvisor.com/media/photo-o/18/21/a5/df/20190630-112434-largejpg.jpg,2019-06-30,2019-06-30,2019-06-30,en,House Mill,15001535,https://www.tripadvisor.com/ShowUserReviews-g186338-d15001535-r685545016-House_Mill-London_England.html
650549314,5F09F90801AFD286FBF0843B4DEC36D5,Master Jonjon,thejonpage,https://www.tripadvisor.co.uk/Profile/thejonpage,https://media-cdn.tripadvisor.com/media/photo-o/16/bb/43/c4/thejonpage.jpg,London,No,4,,"In the lower end of Lea Valley (before it goes into Thames), there’s a number of these intrusions","... that look like peninsulas and sometimes like islands. And with a mix of canals and the real river, bridges and land masses become so indistinguishable from each other that google map would suggest you to walk home and take a nap instead.

And there’s this Three Mills Island, a man-made island in the midst of housing developments and conservations. The island can be divided into two parts, the west being a park, the east its mill factories. The clock mill is now a college. The wind mill has gone to wind mills’ virtual cemetery+. The (tidal) water mill is now an attraction, the House Mill I’m trying to tell you about all along.

The miller’s house was destroyed by Blitz bomb(s) and rebuilt as a visitor centre with a café. It connects with the Grade I listed house mill.

No access allowed without a guided tour as I was told that some of the many wooden tiles were dangerous to walk on. Having tried stepping on every pre-warned tile, I'd say they did get rough at times.

Our tour includes a model demonstration (front) of how the tidal mill is supposed to behave. As tidal water is trapped (by a gate, reservoir just upstream of the house) during high tides and subsequently released through the mill, the turning serves two function – grinding grains, as well as bringing up sacks of grain from ground floor to storage.

The mill now rests in peace (you’ll see its corpse towards the end of the tour) and the water gate is long lost. I heard restoration if barely possible would still some time far far away.

+This is a subtle way of saying that the corpse is nowhere to be found.

~master jonjon",2,,2018-04-30,2019-02-06,2019-02-06,en,House Mill,15001535,https://www.tripadvisor.com/ShowUserReviews-g186338-d15001535-r650549314-House_Mill-London_England.html
604485092,099BA31E1995BD93919B25524C59C143,Judith E,735judithe,https://www.tripadvisor.co.uk/Profile/735judithe,https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/06/default-avatar-2020-18.jpg,London,No,5,,Guided tour of fascinating historical site,"We pre-booked a tour of this fascinating old gin producing mill. Our guide Eleanor gave us an historical background of the area around the Mill and then took us inside. It's in a state of partial restoration, the aim to get the Mill working again. It is reputed to be the largest Mill of its kind in the world. We wound our way through nooks and crannies, seeing the process of producing gin, if the Mill was working. Much of the original interior remains. An interesting, quirky venue for weddings and other events, already hosting musical events and craft fairs. We had quality sandwich lunch with good variety,at very reasonable prices, freshly made whilst we toured the Mill. Staff are volunteers thus all proceeds go directly to the restoration fund. Limited opening hours, check website, also don't confuse with another of similar name. Good walking along the canal path so we walked to Stratford Westfield.",2,,2018-07-31,2018-08-08,2018-08-08,en,House Mill,15001535,https://www.tripadvisor.com/ShowUserReviews-g186338-d15001535-r604485092-House_Mill-London_England.html
777302316,C6C153246805ED74778609C0AE6D170D,PaoloRiccardoCarrara,PaoloRiccardoCarrara,https://www.tripadvisor.co.uk/Profile/PaoloRiccardoCarrara,https://media-cdn.tripadvisor.com/media/photo-w/11/71/d3/78/paoloriccardocarrara.jpg,Rome,No,4,,Monumento industriale...,"Per un appassionato come me d'archeologia industriale non poteva che risultare interessante la visita a questo sito, l'isola dei tre mulini (anche se i mulini rimasti sono solo due). Probabilmente House Mill, costruito nel 1776, è il più grande mulino a marea rimasto al mondo, ha smesso di funzionare all'inizio della seconda guerra mondiale. Il Clock Mill, risalente invece ai primi anni dell'ottocento, ha smesso di funzionare negli anni cinquanta del novecento e oggi fa parte dei più grandi studi cinematografici londinesi. Si visitano solo di domenica, dalle 13 alle 16 da maggio ad ottobre (a quest'ultimo risale la mia escursione).",38,,2019-12-31,2020-11-16,2020-11-16,it,Three Mills and Queen Elizabeth Olympic Park,4724430,https://www.tripadvisor.com/ShowUserReviews-g186338-d4724430-r777302316-Three_Mills_and_Queen_Elizabeth_Olympic_Park-London_England.html
774739797,81CE21189F98517B5E0E3AB53C095A85,Liz,travelwithlizzie,https://www.tripadvisor.co.uk/Profile/travelwithlizzie,https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/11/default-avatar-2020-41.jpg,London,No,4,,Joined up walking in East London - Queen Elizabeth Park to Three Mills is a delight in autumn,"The really nice activity at the moment is to walk along the Greenway now it has opened a direct link into the Queen Elizabeth Olympic Park again. If you are going south on the Greenway just after the High Street crossing, look out for the  ""Greek Orthodox  Pumping Station on the right and slip down a small path off the Greenway on the right, just keep going along the canal/river side then cross a little park and head for the Mill House building.",1,https://media-cdn.tripadvisor.com/media/photo-s/1c/31/e9/87/the-red-colours-of-the.jpg,2020-10-31,2020-10-18,2020-10-18,en,Three Mills and Queen Elizabeth Olympic Park,4724430,https://www.tripadvisor.com/ShowUserReviews-g186338-d4724430-r774739797-Three_Mills_and_Queen_Elizabeth_Olympic_Park-London_England.html
713663252,4450CE4FD0BDD60A3F7CB41627251B94,TomMautner,TomMautner,https://www.tripadvisor.co.uk/Profile/TomMautner,https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ec/3d/default-avatar-2020-1.jpg,London,No,3,,Reasonably interesting,"The website for Three Mills Island says that there are lots of interesting things to see and do. The reality is that few oif the attractions were open when we visited on a weekend, and although the area is interesting to walk round, we were generally disappointed with the number of the attractions which were open to the public.

We wanted to visit the Abbey Mills Pumping Station - it was closed to the public. We wanted to visit the Farady Lighthouse - it was closed to the public. With one exception, the various historic buildings were closed to the public.

A disappointment!",0,,2019-09-30,2019-09-28,2019-09-28,en,Three Mills and Queen Elizabeth Olympic Park,4724430,https://www.tripadvisor.com/ShowUserReviews-g186338-d4724430-r713663252-Three_Mills_and_Queen_Elizabeth_Olympic_Park-London_England.html
662677857,D0F7EA040F8306FF635BA178F15BF6F8,Derek H,derekh833,https://www.tripadvisor.co.uk/Profile/derekh833,,London,No,4,,Visiting Three Mills Museum,Very interesting visit with a helpfulful guide around the House Mill. Interesting walks in the surrounding area,0,,2018-09-30,2019-04-01,2019-04-01,en,Three Mills and Queen Elizabeth Olympic Park,4724430,https://www.tripadvisor.com/ShowUserReviews-g186338-d4724430-r662677857-Three_Mills_and_Queen_Elizabeth_Olympic_Park-London_England.html
646611699,FE23EE7DE2D0D8D8FF10CCE74E1AB1A7,Duncan & Maria,Duncan-Maria,https://www.tripadvisor.co.uk/Profile/Duncan-Maria,https://media-cdn.tripadvisor.com/media/photo-s/15/7f/06/38/cruiser53780078050.jpg,Harlow,No,1,,Three mills Studios - Al Murray Eventbrite Waste of Time,"Got guaranteed entry tickets for me and my disabled husband. After discovering there were no disabled services or parking we had to wait over half an hour before being searched for ‘sweets’ we were herded round to the studio. Another 10 minute wait while discussions took place only to be herded back to the entrance and told “sorry there are no more seats?” Then sent home. A free beer promised on arrival was not there, tickets said ‘only bottled water allowed in the studio’ but this was taken off us, searched for and sweets removed, unfriendly outside NON disabled toilets was a portacabin in the car park. I suggest staying well away from Eventbrite bookings as truth is completely missing from their promises and ‘guaranteed ticketed seating’ is just a con to get you there. Absolute waste of time, all future Eventbrite bookings now cancelled and will never use them again. Do not trust this organiser as you will most likely have wasted travel time. Btw my husband needed water to take medication but who cares? Not Eventbrite...",0,,2019-01-31,2019-01-17,2019-01-17,en,Three Mills and Queen Elizabeth Olympic Park,4724430,https://www.tripadvisor.com/ShowUserReviews-g186338-d4724430-r646611699-Three_Mills_and_Queen_Elizabeth_Olympic_Park-London_England.html
645938523,B56AC5F1F3F182A5F782E55905A224B5,Simon Betts,Simonipswich22,https://www.tripadvisor.co.uk/Profile/Simonipswich22,https://media-cdn.tripadvisor.com/media/photo-w/0c/de/05/b2/simon-lazenia.jpg,Ipswich,No,1,,3 Mills Studios,"Went here for a recording of a new series called The Al Murray Great British Pub Quiz. No one looked at our tickets(!) and security were removing food and drink (including bottled water) from people. When asked if we would get those back, the guy said they would be on a table ready when you leave. I said what about if you want a drink whilst the show was recording and was told we would get bottled water in the studio... yeah work that one out? It was a lie as there was no bottled water available in Stage 6, so clearly lied too. 

The only toilets available were portacabin ones. Facilities here are dire. I've been to many recordings, Television Centre, The London Studios (now closed) and Elstree, never have we had food and water removed and all have provided inside toilets. 

I don't think I will be returning here again. If you are going, make sure that you consume any food before entering the complex and drink any water... oh and nip to the Tesco nearby if you want a pee in the warm with hot and cold running water.",0,,2019-01-31,2019-01-15,2019-01-15,en,Three Mills and Queen Elizabeth Olympic Park,4724430,https://www.tripadvisor.com/ShowUserReviews-g186338-d4724430-r645938523-Three_Mills_and_Queen_Elizabeth_Olympic_Park-London_England.html
558648300,0E32E7AB70F619269A605109A85E95ED,dynamic14,dynamic14,https://www.tripadvisor.co.uk/Profile/dynamic14,https://media-cdn.tripadvisor.com/media/photo-s/03/17/45/af/dynamic14.jpg,Singapore,No,4,,Three Mills Park ,"Brought one of our dogs out to the park and it was cold and windy. Great place for a picnic. 

Walk along the river and enjoy the view. Good exercise too. ",0,https://media-cdn.tripadvisor.com/media/photo-o/11/f8/d7/1f/photo0jpg.jpg,2018-02-28,2018-02-05,2018-02-05,en,Three Mills and Queen Elizabeth Olympic Park,4724430,https://www.tripadvisor.com/ShowUserReviews-g186338-d4724430-r558648300-Three_Mills_and_Queen_Elizabeth_Olympic_Park-London_England.html
397233345,B276B40F56F4D333469B6B2337348F8E,Annette B,annetteb169,https://www.tripadvisor.co.uk/Profile/annetteb169,https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/6d/default-avatar-2020-19.jpg,London,No,4,,Urban Beach at Olympic park,Great day out for family's who find it hard together out to a beach - the beach has been brought to the park complete with a couple of large play pools for young children and then castle building on the sand. Great idea £2 each to get in but that includes the fun fair which is expensive. Two good bars by the beach for adults. Parking at Westfield is also expensive £6.50 for over 2hours. The park could do with much more signs and direction boards but on whole a good day out.,0,,2016-07-31,2016-07-26,2016-07-26,en,Three Mills and Queen Elizabeth Olympic Park,4724430,https://www.tripadvisor.com/ShowUserReviews-g186338-d4724430-r397233345-Three_Mills_and_Queen_Elizabeth_Olympic_Park-London_England.html
363739554,FF6F97A4C375E3E205DCA1D41ABCEF90,Saj1957,Saj1957,https://www.tripadvisor.co.uk/Profile/Saj1957,https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/68/default-avatar-2020-9.jpg,Greater London,No,5,,Fantastic...better than Shard building,"what a fabulous day l had with kids...great view at the top...l would say better than shard n with just a fraction of the price n best thing is...it,s valid for a whole year...thoroughly enjoyed our day",0,,2016-04-30,2016-04-12,2016-04-12,en,Three Mills and Queen Elizabeth Olympic Park,4724430,https://www.tripadvisor.com/ShowUserReviews-g186338-d4724430-r363739554-Three_Mills_and_Queen_Elizabeth_Olympic_Park-London_England.html
348767872,65A02CEA3B556A218CB3D478E3448CAA,MPriaulx,MPriaulx,https://www.tripadvisor.co.uk/Profile/MPriaulx,https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/9c/default-avatar-2020-14.jpg,London,No,5,,"Excellent tour of House Mill, an atmospheric and historical industrial building with great views.","We were given an excellent and fact-filled tour of House Mill (on Three Mills Island) by Geraldine – this historic industrial building is the last remaining tidal mill in London and although it is a bit dilapidated in places, it is grand and atmospheric and has great views over the canal which looks more like Bruges than London in places. There is a pleasant reception with a small shop, cafe and outside space by the canal.",0,,2015-09-30,2016-02-18,2016-02-17,en,Three Mills and Queen Elizabeth Olympic Park,4724430,https://www.tripadvisor.com/ShowUserReviews-g186338-d4724430-r348767872-Three_Mills_and_Queen_Elizabeth_Olympic_Park-London_England.html
311563798,13EC596790ACEDD6787FFF94240F53D2,gbowden71,gbowden71,https://www.tripadvisor.co.uk/Profile/gbowden71,https://media-cdn.tripadvisor.com/media/photo-f/01/2e/70/63/avatar041.jpg,,No,5,,good views of olympic park,great views and reasonable price go up in the lift and come down the stairs and in the heart of the park its a must see for great views and look over the Olympic park ,0,,2015-04-30,2015-09-18,2015-09-18,en,Three Mills and Queen Elizabeth Olympic Park,4724430,https://www.tripadvisor.com/ShowUserReviews-g186338-d4724430-r311563798-Three_Mills_and_Queen_Elizabeth_Olympic_Park-London_England.html
297393558,26815EA60AA3E965CE0604761CA405EB,Светлана А,X1703OC_,https://www.tripadvisor.co.uk/Profile/X1703OC_,https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e6/ea/default-avatar-2020-54.jpg,Rostov-on-Don,No,4,,пространство и виды,"Проезжали на велосипеде. Отличное место для велопрогулок - пространство и виды. На три мельницы не заходили, но проехаться рядом стоит - вид  очень красивый, плюс осознание того, что это все ж таки киностудия )",0,,2014-10-31,2015-08-10,2015-08-09,ru,Three Mills and Queen Elizabeth Olympic Park,4724430,https://www.tripadvisor.com/ShowUserReviews-g186338-d4724430-r297393558-Three_Mills_and_Queen_Elizabeth_Olympic_Park-London_England.html
